year,county_full,amount,name,state,lat,lon,change
2012,"TRINITY COUNTY, CA",205,Trinity County,CA,40.647858,-123.114666,NA
2016,"TRINITY COUNTY, CA",0,Trinity County,CA,40.647858,-123.114666,-205
2020,"TRINITY COUNTY, CA",395,Trinity County,CA,40.647858,-123.114666,395
2022,"TRINITY COUNTY, CA",50,Trinity County,CA,40.647858,-123.114666,-345
2012,"TRINITY COUNTY, TX",306,Trinity County,TX,31.096675,-95.151687,NA
2016,"TRINITY COUNTY, TX",0,Trinity County,TX,31.096675,-95.151687,-306
2020,"TRINITY COUNTY, TX",350,Trinity County,TX,31.096675,-95.151687,350
2022,"TRINITY COUNTY, TX",0,Trinity County,TX,31.096675,-95.151687,-350
2012,"TRIPP COUNTY, SD",100,Tripp County,SD,43.349729,-99.876219,NA
2016,"TRIPP COUNTY, SD",0,Tripp County,SD,43.349729,-99.876219,-100
2020,"TRIPP COUNTY, SD",0,Tripp County,SD,43.349729,-99.876219,0
2022,"TRIPP COUNTY, SD",0,Tripp County,SD,43.349729,-99.876219,0
2012,"TROUP COUNTY, GA",56,Troup County,GA,33.034482,-85.02836,NA
2016,"TROUP COUNTY, GA",1000,Troup County,GA,33.034482,-85.02836,944
2020,"TROUP COUNTY, GA",0,Troup County,GA,33.034482,-85.02836,-1000
2022,"TROUP COUNTY, GA",0,Troup County,GA,33.034482,-85.02836,0
2012,"TROUSDALE COUNTY, TN",0,Trousdale County,TN,36.39303,-86.156691,NA
2016,"TROUSDALE COUNTY, TN",0,Trousdale County,TN,36.39303,-86.156691,0
2020,"TROUSDALE COUNTY, TN",0,Trousdale County,TN,36.39303,-86.156691,0
2022,"TROUSDALE COUNTY, TN",0,Trousdale County,TN,36.39303,-86.156691,0
2012,"TRUJILLO ALTO MUNICIPIO, PR",0,Trujillo Alto Municipio,PR,18.335387,-66.003787,NA
2016,"TRUJILLO ALTO MUNICIPIO, PR",250,Trujillo Alto Municipio,PR,18.335387,-66.003787,250
2020,"TRUJILLO ALTO MUNICIPIO, PR",0,Trujillo Alto Municipio,PR,18.335387,-66.003787,-250
2022,"TRUJILLO ALTO MUNICIPIO, PR",0,Trujillo Alto Municipio,PR,18.335387,-66.003787,0
2012,"TRUMBULL COUNTY, OH",492,Trumbull County,OH,41.306374,-80.7704,NA
2016,"TRUMBULL COUNTY, OH",1265,Trumbull County,OH,41.306374,-80.7704,773
2020,"TRUMBULL COUNTY, OH",709,Trumbull County,OH,41.306374,-80.7704,-556
2022,"TRUMBULL COUNTY, OH",360.18,Trumbull County,OH,41.306374,-80.7704,-348.82
2012,"TUCKER COUNTY, WV",0,Tucker County,WV,39.111175,-79.559968,NA
2016,"TUCKER COUNTY, WV",50,Tucker County,WV,39.111175,-79.559968,50
2020,"TUCKER COUNTY, WV",200,Tucker County,WV,39.111175,-79.559968,150
2022,"TUCKER COUNTY, WV",0,Tucker County,WV,39.111175,-79.559968,-200
2012,"TULARE COUNTY, CA",1767,Tulare County,CA,36.228834,-118.781055,NA
2016,"TULARE COUNTY, CA",2885,Tulare County,CA,36.228834,-118.781055,1118
2020,"TULARE COUNTY, CA",2810,Tulare County,CA,36.228834,-118.781055,-75
2022,"TULARE COUNTY, CA",1280,Tulare County,CA,36.228834,-118.781055,-1530
2012,"TULSA COUNTY, OK",4794,Tulsa County,OK,36.120318,-95.941813,NA
2016,"TULSA COUNTY, OK",2384,Tulsa County,OK,36.120318,-95.941813,-2410
2020,"TULSA COUNTY, OK",7539,Tulsa County,OK,36.120318,-95.941813,5155
2022,"TULSA COUNTY, OK",1510,Tulsa County,OK,36.120318,-95.941813,-6029
2012,"TUNICA COUNTY, MS",0,Tunica County,MS,34.652201,-90.37177,NA
2016,"TUNICA COUNTY, MS",0,Tunica County,MS,34.652201,-90.37177,0
2020,"TUNICA COUNTY, MS",0,Tunica County,MS,34.652201,-90.37177,0
2022,"TUNICA COUNTY, MS",0,Tunica County,MS,34.652201,-90.37177,0
2012,"TUOLUMNE COUNTY, CA",282,Tuolumne County,CA,38.021434,-119.964733,NA
2016,"TUOLUMNE COUNTY, CA",400,Tuolumne County,CA,38.021434,-119.964733,118
2020,"TUOLUMNE COUNTY, CA",659,Tuolumne County,CA,38.021434,-119.964733,259
2022,"TUOLUMNE COUNTY, CA",491.18,Tuolumne County,CA,38.021434,-119.964733,-167.82
2012,"TURNER COUNTY, GA",0,Turner County,GA,31.7248,-83.620319,NA
2016,"TURNER COUNTY, GA",0,Turner County,GA,31.7248,-83.620319,0
2020,"TURNER COUNTY, GA",0,Turner County,GA,31.7248,-83.620319,0
2022,"TURNER COUNTY, GA",0,Turner County,GA,31.7248,-83.620319,0
2012,"TURNER COUNTY, SD",0,Turner County,SD,43.30867,-97.150185,NA
2016,"TURNER COUNTY, SD",300,Turner County,SD,43.30867,-97.150185,300
2020,"TURNER COUNTY, SD",300,Turner County,SD,43.30867,-97.150185,0
2022,"TURNER COUNTY, SD",0,Turner County,SD,43.30867,-97.150185,-300
2012,"TUSCALOOSA COUNTY, AL",189,Tuscaloosa County,AL,33.29022,-87.522783,NA
2016,"TUSCALOOSA COUNTY, AL",0,Tuscaloosa County,AL,33.29022,-87.522783,-189
2020,"TUSCALOOSA COUNTY, AL",100,Tuscaloosa County,AL,33.29022,-87.522783,100
2022,"TUSCALOOSA COUNTY, AL",0,Tuscaloosa County,AL,33.29022,-87.522783,-100
2012,"TUSCARAWAS COUNTY, OH",356,Tuscarawas County,OH,40.44749,-81.471105,NA
2016,"TUSCARAWAS COUNTY, OH",550,Tuscarawas County,OH,40.44749,-81.471105,194
2020,"TUSCARAWAS COUNTY, OH",0,Tuscarawas County,OH,40.44749,-81.471105,-550
2022,"TUSCARAWAS COUNTY, OH",250,Tuscarawas County,OH,40.44749,-81.471105,250
2012,"TUSCOLA COUNTY, MI",536,Tuscola County,MI,43.487902,-83.436618,NA
2016,"TUSCOLA COUNTY, MI",378,Tuscola County,MI,43.487902,-83.436618,-158
2020,"TUSCOLA COUNTY, MI",818,Tuscola County,MI,43.487902,-83.436618,440
2022,"TUSCOLA COUNTY, MI",1165.36,Tuscola County,MI,43.487902,-83.436618,347.3599999999999
2012,"TWIGGS COUNTY, GA",0,Twiggs County,GA,32.665847,-83.425879,NA
2016,"TWIGGS COUNTY, GA",0,Twiggs County,GA,32.665847,-83.425879,0
2020,"TWIGGS COUNTY, GA",0,Twiggs County,GA,32.665847,-83.425879,0
2022,"TWIGGS COUNTY, GA",0,Twiggs County,GA,32.665847,-83.425879,0
2012,"TWIN FALLS COUNTY, ID",5586,Twin Falls County,ID,42.352309,-114.665639,NA
2016,"TWIN FALLS COUNTY, ID",400,Twin Falls County,ID,42.352309,-114.665639,-5186
2020,"TWIN FALLS COUNTY, ID",1107.5,Twin Falls County,ID,42.352309,-114.665639,707.5
2022,"TWIN FALLS COUNTY, ID",100,Twin Falls County,ID,42.352309,-114.665639,-1007.5
2012,"TYLER COUNTY, TX",0,Tyler County,TX,30.769295,-94.375656,NA
2016,"TYLER COUNTY, TX",0,Tyler County,TX,30.769295,-94.375656,0
2020,"TYLER COUNTY, TX",0,Tyler County,TX,30.769295,-94.375656,0
2022,"TYLER COUNTY, TX",0,Tyler County,TX,30.769295,-94.375656,0
2012,"TYLER COUNTY, WV",0,Tyler County,WV,39.465634,-80.877219,NA
2016,"TYLER COUNTY, WV",0,Tyler County,WV,39.465634,-80.877219,0
2020,"TYLER COUNTY, WV",0,Tyler County,WV,39.465634,-80.877219,0
2022,"TYLER COUNTY, WV",90,Tyler County,WV,39.465634,-80.877219,90
2012,"TYRRELL COUNTY, NC",0,Tyrrell County,NC,35.87042,-76.165345,NA
2016,"TYRRELL COUNTY, NC",0,Tyrrell County,NC,35.87042,-76.165345,0
2020,"TYRRELL COUNTY, NC",0,Tyrrell County,NC,35.87042,-76.165345,0
2022,"TYRRELL COUNTY, NC",0,Tyrrell County,NC,35.87042,-76.165345,0
2012,"UINTA COUNTY, WY",250,Uinta County,WY,41.284726,-110.558947,NA
2016,"UINTA COUNTY, WY",200,Uinta County,WY,41.284726,-110.558947,-50
2020,"UINTA COUNTY, WY",750,Uinta County,WY,41.284726,-110.558947,550
2022,"UINTA COUNTY, WY",0,Uinta County,WY,41.284726,-110.558947,-750
2012,"UINTAH COUNTY, UT",455,Uintah County,UT,40.125887,-109.517748,NA
2016,"UINTAH COUNTY, UT",0,Uintah County,UT,40.125887,-109.517748,-455
2020,"UINTAH COUNTY, UT",250,Uintah County,UT,40.125887,-109.517748,250
2022,"UINTAH COUNTY, UT",0,Uintah County,UT,40.125887,-109.517748,-250
2012,"ULSTER COUNTY, NY",455,Ulster County,NY,41.947212,-74.265458,NA
2016,"ULSTER COUNTY, NY",429,Ulster County,NY,41.947212,-74.265458,-26
2020,"ULSTER COUNTY, NY",1397,Ulster County,NY,41.947212,-74.265458,968
2022,"ULSTER COUNTY, NY",1000,Ulster County,NY,41.947212,-74.265458,-397
2012,"UMATILLA COUNTY, OR",0,Umatilla County,OR,45.5912,-118.73388,NA
2016,"UMATILLA COUNTY, OR",1710,Umatilla County,OR,45.5912,-118.73388,1710
2020,"UMATILLA COUNTY, OR",1650,Umatilla County,OR,45.5912,-118.73388,-60
2022,"UMATILLA COUNTY, OR",250,Umatilla County,OR,45.5912,-118.73388,-1400
2012,"UNICOI COUNTY, TN",0,Unicoi County,TN,36.100129,-82.418218,NA
2016,"UNICOI COUNTY, TN",0,Unicoi County,TN,36.100129,-82.418218,0
2020,"UNICOI COUNTY, TN",0,Unicoi County,TN,36.100129,-82.418218,0
2022,"UNICOI COUNTY, TN",0,Unicoi County,TN,36.100129,-82.418218,0
2012,"UNION COUNTY, AR",250,Union County,AR,33.168219,-92.598145,NA
2016,"UNION COUNTY, AR",548,Union County,AR,33.168219,-92.598145,298
2020,"UNION COUNTY, AR",0,Union County,AR,33.168219,-92.598145,-548
2022,"UNION COUNTY, AR",0,Union County,AR,33.168219,-92.598145,0
2012,"UNION COUNTY, FL",0,Union County,FL,30.05428,-82.366918,NA
2016,"UNION COUNTY, FL",0,Union County,FL,30.05428,-82.366918,0
2020,"UNION COUNTY, FL",0,Union County,FL,30.05428,-82.366918,0
2022,"UNION COUNTY, FL",0,Union County,FL,30.05428,-82.366918,0
2012,"UNION COUNTY, GA",0,Union County,GA,34.833333,-83.989257,NA
2016,"UNION COUNTY, GA",0,Union County,GA,34.833333,-83.989257,0
2020,"UNION COUNTY, GA",0,Union County,GA,34.833333,-83.989257,0
2022,"UNION COUNTY, GA",0,Union County,GA,34.833333,-83.989257,0
2012,"UNION COUNTY, IA",69,Union County,IA,41.02855,-94.245091,NA
2016,"UNION COUNTY, IA",0,Union County,IA,41.02855,-94.245091,-69
2020,"UNION COUNTY, IA",0,Union County,IA,41.02855,-94.245091,0
2022,"UNION COUNTY, IA",0,Union County,IA,41.02855,-94.245091,0
2012,"UNION COUNTY, IL",0,Union County,IL,37.485652,-89.244639,NA
2016,"UNION COUNTY, IL",500,Union County,IL,37.485652,-89.244639,500
2020,"UNION COUNTY, IL",0,Union County,IL,37.485652,-89.244639,-500
2022,"UNION COUNTY, IL",0,Union County,IL,37.485652,-89.244639,0
2012,"UNION COUNTY, IN",46.5,Union County,IN,39.623111,-84.925152,NA
2016,"UNION COUNTY, IN",320,Union County,IN,39.623111,-84.925152,273.5
2020,"UNION COUNTY, IN",100,Union County,IN,39.623111,-84.925152,-220
2022,"UNION COUNTY, IN",0,Union County,IN,39.623111,-84.925152,-100
2012,"UNION COUNTY, KY",0,Union County,KY,37.658029,-87.95165,NA
2016,"UNION COUNTY, KY",156,Union County,KY,37.658029,-87.95165,156
2020,"UNION COUNTY, KY",0,Union County,KY,37.658029,-87.95165,-156
2022,"UNION COUNTY, KY",0,Union County,KY,37.658029,-87.95165,0
2012,"UNION COUNTY, MS",173,Union County,MS,34.489533,-89.002339,NA
2016,"UNION COUNTY, MS",0,Union County,MS,34.489533,-89.002339,-173
2020,"UNION COUNTY, MS",0,Union County,MS,34.489533,-89.002339,0
2022,"UNION COUNTY, MS",0,Union County,MS,34.489533,-89.002339,0
2012,"UNION COUNTY, NC",499,Union County,NC,34.99182,-80.530426,NA
2016,"UNION COUNTY, NC",395,Union County,NC,34.99182,-80.530426,-104
2020,"UNION COUNTY, NC",0,Union County,NC,34.99182,-80.530426,-395
2022,"UNION COUNTY, NC",675,Union County,NC,34.99182,-80.530426,675
2012,"UNION COUNTY, NJ",142,Union County,NJ,40.659871,-74.308696,NA
2016,"UNION COUNTY, NJ",380,Union County,NJ,40.659871,-74.308696,238
2020,"UNION COUNTY, NJ",2239,Union County,NJ,40.659871,-74.308696,1859
2022,"UNION COUNTY, NJ",1353.18,Union County,NJ,40.659871,-74.308696,-885.8199999999999
2012,"UNION COUNTY, NM",0,Union County,NM,36.488085,-103.475723,NA
2016,"UNION COUNTY, NM",0,Union County,NM,36.488085,-103.475723,0
2020,"UNION COUNTY, NM",0,Union County,NM,36.488085,-103.475723,0
2022,"UNION COUNTY, NM",0,Union County,NM,36.488085,-103.475723,0
2012,"UNION COUNTY, OH",142,Union County,OH,40.295901,-83.367042,NA
2016,"UNION COUNTY, OH",450,Union County,OH,40.295901,-83.367042,308
2020,"UNION COUNTY, OH",75,Union County,OH,40.295901,-83.367042,-375
2022,"UNION COUNTY, OH",0,Union County,OH,40.295901,-83.367042,-75
2012,"UNION COUNTY, OR",250,Union County,OR,45.304081,-117.999149,NA
2016,"UNION COUNTY, OR",300,Union County,OR,45.304081,-117.999149,50
2020,"UNION COUNTY, OR",0,Union County,OR,45.304081,-117.999149,-300
2022,"UNION COUNTY, OR",250,Union County,OR,45.304081,-117.999149,250
2012,"UNION COUNTY, PA",63,Union County,PA,40.962179,-77.055475,NA
2016,"UNION COUNTY, PA",51,Union County,PA,40.962179,-77.055475,-12
2020,"UNION COUNTY, PA",0,Union County,PA,40.962179,-77.055475,-51
2022,"UNION COUNTY, PA",0,Union County,PA,40.962179,-77.055475,0
2012,"UNION COUNTY, SC",0,Union County,SC,34.690397,-81.615896,NA
2016,"UNION COUNTY, SC",74,Union County,SC,34.690397,-81.615896,74
2020,"UNION COUNTY, SC",0,Union County,SC,34.690397,-81.615896,-74
2022,"UNION COUNTY, SC",0,Union County,SC,34.690397,-81.615896,0
2012,"UNION COUNTY, SD",0,Union County,SD,42.831106,-96.650829,NA
2016,"UNION COUNTY, SD",200,Union County,SD,42.831106,-96.650829,200
2020,"UNION COUNTY, SD",312,Union County,SD,42.831106,-96.650829,112
2022,"UNION COUNTY, SD",0,Union County,SD,42.831106,-96.650829,-312
2012,"UNION COUNTY, TN",0,Union County,TN,36.28414,-83.836088,NA
2016,"UNION COUNTY, TN",0,Union County,TN,36.28414,-83.836088,0
2020,"UNION COUNTY, TN",0,Union County,TN,36.28414,-83.836088,0
2022,"UNION COUNTY, TN",0,Union County,TN,36.28414,-83.836088,0
2012,"UNION PARISH, LA",90,Union Parish,LA,32.829349,-92.37565,NA
2016,"UNION PARISH, LA",0,Union Parish,LA,32.829349,-92.37565,-90
2020,"UNION PARISH, LA",321.5,Union Parish,LA,32.829349,-92.37565,321.5
2022,"UNION PARISH, LA",300,Union Parish,LA,32.829349,-92.37565,-21.5
2012,"UPSHUR COUNTY, TX",0,Upshur County,TX,32.735349,-94.941184,NA
2016,"UPSHUR COUNTY, TX",26,Upshur County,TX,32.735349,-94.941184,26
2020,"UPSHUR COUNTY, TX",1105,Upshur County,TX,32.735349,-94.941184,1079
2022,"UPSHUR COUNTY, TX",100,Upshur County,TX,32.735349,-94.941184,-1005
2012,"UPSHUR COUNTY, WV",0,Upshur County,WV,38.90253,-80.231606,NA
2016,"UPSHUR COUNTY, WV",0,Upshur County,WV,38.90253,-80.231606,0
2020,"UPSHUR COUNTY, WV",0,Upshur County,WV,38.90253,-80.231606,0
2022,"UPSHUR COUNTY, WV",0,Upshur County,WV,38.90253,-80.231606,0
2012,"UPSON COUNTY, GA",212.5,Upson County,GA,32.881837,-84.292283,NA
2016,"UPSON COUNTY, GA",0,Upson County,GA,32.881837,-84.292283,-212.5
2020,"UPSON COUNTY, GA",0,Upson County,GA,32.881837,-84.292283,0
2022,"UPSON COUNTY, GA",0,Upson County,GA,32.881837,-84.292283,0
2012,"UPTON COUNTY, TX",0,Upton County,TX,31.353816,-102.041546,NA
2016,"UPTON COUNTY, TX",0,Upton County,TX,31.353816,-102.041546,0
2020,"UPTON COUNTY, TX",0,Upton County,TX,31.353816,-102.041546,0
2022,"UPTON COUNTY, TX",0,Upton County,TX,31.353816,-102.041546,0
2012,"UTAH COUNTY, UT",0,Utah County,UT,40.120425,-111.668508,NA
2016,"UTAH COUNTY, UT",1386,Utah County,UT,40.120425,-111.668508,1386
2020,"UTAH COUNTY, UT",2663,Utah County,UT,40.120425,-111.668508,1277
2022,"UTAH COUNTY, UT",1287.36,Utah County,UT,40.120425,-111.668508,-1375.64
2012,"UTUADO MUNICIPIO, PR",0,Utuado Municipio,PR,18.270865,-66.702989,NA
2016,"UTUADO MUNICIPIO, PR",0,Utuado Municipio,PR,18.270865,-66.702989,0
2020,"UTUADO MUNICIPIO, PR",0,Utuado Municipio,PR,18.270865,-66.702989,0
2022,"UTUADO MUNICIPIO, PR",0,Utuado Municipio,PR,18.270865,-66.702989,0
2012,"UVALDE COUNTY, TX",200,Uvalde County,TX,29.350308,-99.768427,NA
2016,"UVALDE COUNTY, TX",350,Uvalde County,TX,29.350308,-99.768427,150
2020,"UVALDE COUNTY, TX",588,Uvalde County,TX,29.350308,-99.768427,238
2022,"UVALDE COUNTY, TX",0,Uvalde County,TX,29.350308,-99.768427,-588
2012,"VAL VERDE COUNTY, TX",0,Val Verde County,TX,29.875285,-101.143324,NA
2016,"VAL VERDE COUNTY, TX",430,Val Verde County,TX,29.875285,-101.143324,430
2020,"VAL VERDE COUNTY, TX",745,Val Verde County,TX,29.875285,-101.143324,315
2022,"VAL VERDE COUNTY, TX",700,Val Verde County,TX,29.875285,-101.143324,-45
2012,"VALDEZ-CORDOVA CENSUS AREA, AK",0,Valdez-Cordova Census Area,AK,61.34984,-145.023141,NA
2016,"VALDEZ-CORDOVA CENSUS AREA, AK",0,Valdez-Cordova Census Area,AK,61.34984,-145.023141,0
2020,"VALDEZ-CORDOVA CENSUS AREA, AK",0,Valdez-Cordova Census Area,AK,61.34984,-145.023141,0
2022,"VALDEZ-CORDOVA CENSUS AREA, AK",0,Valdez-Cordova Census Area,AK,61.34984,-145.023141,0
2012,"VALENCIA COUNTY, NM",0,Valencia County,NM,34.71684,-106.806582,NA
2016,"VALENCIA COUNTY, NM",550,Valencia County,NM,34.71684,-106.806582,550
2020,"VALENCIA COUNTY, NM",750,Valencia County,NM,34.71684,-106.806582,200
2022,"VALENCIA COUNTY, NM",102,Valencia County,NM,34.71684,-106.806582,-648
2012,"VALLEY COUNTY, ID",0,Valley County,ID,44.85596,-115.618061,NA
2016,"VALLEY COUNTY, ID",100,Valley County,ID,44.85596,-115.618061,100
2020,"VALLEY COUNTY, ID",100,Valley County,ID,44.85596,-115.618061,0
2022,"VALLEY COUNTY, ID",0,Valley County,ID,44.85596,-115.618061,-100
2012,"VALLEY COUNTY, MT",0,Valley County,MT,48.349850000000004,-106.670424,NA
2016,"VALLEY COUNTY, MT",0,Valley County,MT,48.349850000000004,-106.670424,0
2020,"VALLEY COUNTY, MT",150,Valley County,MT,48.349850000000004,-106.670424,150
2022,"VALLEY COUNTY, MT",550,Valley County,MT,48.349850000000004,-106.670424,400
2012,"VALLEY COUNTY, NE",0,Valley County,NE,41.564094,-98.983484,NA
2016,"VALLEY COUNTY, NE",0,Valley County,NE,41.564094,-98.983484,0
2020,"VALLEY COUNTY, NE",126,Valley County,NE,41.564094,-98.983484,126
2022,"VALLEY COUNTY, NE",0,Valley County,NE,41.564094,-98.983484,-126
2012,"VAN BUREN COUNTY, AR",27,Van Buren County,AR,35.582953,-92.515976,NA
2016,"VAN BUREN COUNTY, AR",0,Van Buren County,AR,35.582953,-92.515976,-27
2020,"VAN BUREN COUNTY, AR",0,Van Buren County,AR,35.582953,-92.515976,0
2022,"VAN BUREN COUNTY, AR",0,Van Buren County,AR,35.582953,-92.515976,0
2012,"VAN BUREN COUNTY, IA",328,Van Buren County,IA,40.754117,-91.952943,NA
2016,"VAN BUREN COUNTY, IA",0,Van Buren County,IA,40.754117,-91.952943,-328
2020,"VAN BUREN COUNTY, IA",0,Van Buren County,IA,40.754117,-91.952943,0
2022,"VAN BUREN COUNTY, IA",0,Van Buren County,IA,40.754117,-91.952943,0
2012,"VAN BUREN COUNTY, MI",100,Van Buren County,MI,42.28215,-86.306076,NA
2016,"VAN BUREN COUNTY, MI",185,Van Buren County,MI,42.28215,-86.306076,85
2020,"VAN BUREN COUNTY, MI",850,Van Buren County,MI,42.28215,-86.306076,665
2022,"VAN BUREN COUNTY, MI",100,Van Buren County,MI,42.28215,-86.306076,-750
2012,"VAN BUREN COUNTY, TN",206,Van Buren County,TN,35.699234,-85.458409,NA
2016,"VAN BUREN COUNTY, TN",0,Van Buren County,TN,35.699234,-85.458409,-206
2020,"VAN BUREN COUNTY, TN",0,Van Buren County,TN,35.699234,-85.458409,0
2022,"VAN BUREN COUNTY, TN",0,Van Buren County,TN,35.699234,-85.458409,0
2012,"VAN WERT COUNTY, OH",32,Van Wert County,OH,40.85552,-84.585775,NA
2016,"VAN WERT COUNTY, OH",350,Van Wert County,OH,40.85552,-84.585775,318
2020,"VAN WERT COUNTY, OH",500,Van Wert County,OH,40.85552,-84.585775,150
2022,"VAN WERT COUNTY, OH",0,Van Wert County,OH,40.85552,-84.585775,-500
2012,"VAN ZANDT COUNTY, TX",100,Van Zandt County,TX,32.558787,-95.836906,NA
2016,"VAN ZANDT COUNTY, TX",465,Van Zandt County,TX,32.558787,-95.836906,365
2020,"VAN ZANDT COUNTY, TX",315,Van Zandt County,TX,32.558787,-95.836906,-150
2022,"VAN ZANDT COUNTY, TX",337,Van Zandt County,TX,32.558787,-95.836906,22
2012,"VANCE COUNTY, NC",0,Vance County,NC,36.365481,-78.405434,NA
2016,"VANCE COUNTY, NC",50,Vance County,NC,36.365481,-78.405434,50
2020,"VANCE COUNTY, NC",202,Vance County,NC,36.365481,-78.405434,152
2022,"VANCE COUNTY, NC",226.18,Vance County,NC,36.365481,-78.405434,24.180000000000007
2012,"VANDERBURGH COUNTY, IN",709.5,Vanderburgh County,IN,38.02007,-87.586166,NA
2016,"VANDERBURGH COUNTY, IN",0,Vanderburgh County,IN,38.02007,-87.586166,-709.5
2020,"VANDERBURGH COUNTY, IN",200,Vanderburgh County,IN,38.02007,-87.586166,200
2022,"VANDERBURGH COUNTY, IN",50,Vanderburgh County,IN,38.02007,-87.586166,-150
2012,"VEGA ALTA MUNICIPIO, PR",0,Vega Alta Municipio,PR,18.43622,-66.336412,NA
2016,"VEGA ALTA MUNICIPIO, PR",0,Vega Alta Municipio,PR,18.43622,-66.336412,0
2020,"VEGA ALTA MUNICIPIO, PR",0,Vega Alta Municipio,PR,18.43622,-66.336412,0
2022,"VEGA ALTA MUNICIPIO, PR",0,Vega Alta Municipio,PR,18.43622,-66.336412,0
2012,"VEGA BAJA MUNICIPIO, PR",0,Vega Baja Municipio,PR,18.455128,-66.397883,NA
2016,"VEGA BAJA MUNICIPIO, PR",0,Vega Baja Municipio,PR,18.455128,-66.397883,0
2020,"VEGA BAJA MUNICIPIO, PR",0,Vega Baja Municipio,PR,18.455128,-66.397883,0
2022,"VEGA BAJA MUNICIPIO, PR",0,Vega Baja Municipio,PR,18.455128,-66.397883,0
2012,"VENANGO COUNTY, PA",42,Venango County,PA,41.400714,-79.765813,NA
2016,"VENANGO COUNTY, PA",400,Venango County,PA,41.400714,-79.765813,358
2020,"VENANGO COUNTY, PA",500,Venango County,PA,41.400714,-79.765813,100
2022,"VENANGO COUNTY, PA",312.18,Venango County,PA,41.400714,-79.765813,-187.82
2012,"VENTURA COUNTY, CA",2919.5,Ventura County,CA,34.358748,-119.133145,NA
2016,"VENTURA COUNTY, CA",5934,Ventura County,CA,34.358748,-119.133145,3014.5
2020,"VENTURA COUNTY, CA",6757.5,Ventura County,CA,34.358748,-119.133145,823.5
2022,"VENTURA COUNTY, CA",2724.9,Ventura County,CA,34.358748,-119.133145,-4032.6
2012,"VERMILION COUNTY, IL",646,Vermilion County,IL,40.186754,-87.726778,NA
2016,"VERMILION COUNTY, IL",0,Vermilion County,IL,40.186754,-87.726778,-646
2020,"VERMILION COUNTY, IL",455,Vermilion County,IL,40.186754,-87.726778,455
2022,"VERMILION COUNTY, IL",426.18,Vermilion County,IL,40.186754,-87.726778,-28.819999999999993
2012,"VERMILION PARISH, LA",0,Vermilion Parish,LA,29.789722,-92.291568,NA
2016,"VERMILION PARISH, LA",0,Vermilion Parish,LA,29.789722,-92.291568,0
2020,"VERMILION PARISH, LA",0,Vermilion Parish,LA,29.789722,-92.291568,0
2022,"VERMILION PARISH, LA",0,Vermilion Parish,LA,29.789722,-92.291568,0
2012,"VERMILLION COUNTY, IN",0,Vermillion County,IN,39.854045,-87.462071,NA
2016,"VERMILLION COUNTY, IN",0,Vermillion County,IN,39.854045,-87.462071,0
2020,"VERMILLION COUNTY, IN",0,Vermillion County,IN,39.854045,-87.462071,0
2022,"VERMILLION COUNTY, IN",0,Vermillion County,IN,39.854045,-87.462071,0
2012,"VERNON COUNTY, MO",0,Vernon County,MO,37.850196,-94.341597,NA
2016,"VERNON COUNTY, MO",950,Vernon County,MO,37.850196,-94.341597,950
2020,"VERNON COUNTY, MO",500,Vernon County,MO,37.850196,-94.341597,-450
2022,"VERNON COUNTY, MO",758.36,Vernon County,MO,37.850196,-94.341597,258.36
2012,"VERNON COUNTY, WI",0,Vernon County,WI,43.599366,-90.821983,NA
2016,"VERNON COUNTY, WI",200,Vernon County,WI,43.599366,-90.821983,200
2020,"VERNON COUNTY, WI",0,Vernon County,WI,43.599366,-90.821983,-200
2022,"VERNON COUNTY, WI",0,Vernon County,WI,43.599366,-90.821983,0
2012,"VERNON PARISH, LA",200,Vernon Parish,LA,31.102841,-93.18833,NA
2016,"VERNON PARISH, LA",640,Vernon Parish,LA,31.102841,-93.18833,440
2020,"VERNON PARISH, LA",400,Vernon Parish,LA,31.102841,-93.18833,-240
2022,"VERNON PARISH, LA",800,Vernon Parish,LA,31.102841,-93.18833,400
2012,"VICTORIA COUNTY, TX",820,Victoria County,TX,28.79637,-96.971198,NA
2016,"VICTORIA COUNTY, TX",866,Victoria County,TX,28.79637,-96.971198,46
2020,"VICTORIA COUNTY, TX",1800,Victoria County,TX,28.79637,-96.971198,934
2022,"VICTORIA COUNTY, TX",1000,Victoria County,TX,28.79637,-96.971198,-800
2012,"VIEQUES MUNICIPIO, PR",0,Vieques Municipio,PR,18.125418,-65.432474,NA
2016,"VIEQUES MUNICIPIO, PR",0,Vieques Municipio,PR,18.125418,-65.432474,0
